Timestamp,Dog code,Assessor,Familiarisation-Start Time (MM:SS),Familiarisation-Response [Oriented to Handler],Familiarisation-Response [Exploration],Familiarisation-Response [Waiting],Call Back-Start Time (MM:SS) ,Call Back-Response,Walking-Start Time (MM:SS),Walking-Distractibility,Walking-Pull on leash,Walking-Pull strength,Walking-Initiative,Standing-Start Time (MM:SS) ,Standing-Attempts ,Standing-Response,Sitting-Start Time (MM:SS) ,Sitting-Attempts,Sitting-Response,Lying-Start Time (MM:SS) ,Lying-Attempts,Lying-Response,Lying-Settled,Lying-Finish Time (MM:SS),Body check-Start Time (MM:SS),Body check-Response,Body check-General [Mouths],Body check-General [Licks],Body check-Finish Time (MM:SS) ,Tea Towel-Start Time (MM:SS),Tea Towel-First Response [Indifferent],Tea Towel-First Response [Turns head],Tea Towel-First Response [Attempts to/Removes towel by moving],Tea Towel-First Response [Attempts to/Removes towel with mouth],Tea Towel-First Response [Plays],Tea towel-Second Response [Indifferent],Tea towel-Second Response [Turns head],Tea towel-Second Response [Attempts to/Removes towel by moving],Tea towel-Second Response [Attempts to/Removes towel with mouth],Tea towel-Second Response [Plays],Tea Towel-Finish Time (MM:SS),Distractions-Start Time (MM:SS),Distractions-First Response [Object],Distractions-First Response [Human],Distractions-First Response [Car],Distractions-First Response [Food],Distractions-Second Response [Object],Distractions-Second Response [Human],Distractions-Second Response [Car],Distractions-Second Response [Food],Distractions-Pull on leash,Distractions-Pull strength,Distractions-Finish Time (MM:SS) ,Kong-Concentration-Start Time (MM:SS) ,Kong-Concentration-Response ,Kong-Retrieve-Start Time (MM:SS) ,Kong-Retrieve-Lateralisation,Kong-Retrieve-Response to stimulus,Kong-Retrieve-Response to assessor,Kong-Retrieve-Back,Kong-Retrieve-Finish Time (MM:SS),Dog-Start Time (MM:SS) ,Dog-Response,Dog-Call Back Response,Dog-Finish Time (MM:SS) ,Crate-Start Time (MM:SS) ,Crate-Entering,Crate-Behaviours [Relaxing],Crate-Behaviours [Sniffing/Exploring ],Crate-Behaviours [Attention Seeking],Crate-Behaviours [Digging],Crate-Behaviours [Licking/Mouthing],Crate-Behaviours [Whining],Crate-Behaviours [Barking],Crate-Response,Crate-Urinating,Crate-Finish Time (MM:SS),Petting-Start Time (MM:SS),Petting-Stimulus,Petting-Holding dog,Petting-Finish Time (MM:SS),Isolation-Start Time (MM:SS),Isolation-Response [Time oriented],Isolation-Response [Exploration],Isolation-Response [Unsettled/Locomotion],Isolation-Response [Whining],Isolation-Response [Barking],Isolation-Urinating,Isolation-Finish Time (MM:SS) ,Noise-Time (MM:SS),Jumps,Shakes,Stretches,Whines,Short Barks,Continuous Barks,Growls,Scratches,Grooms,Yawns,Data Collection Date,Data Collection Number
1/23/2020 12:41:38,09-04-LJ,Hazel,00:23,1 - Never,4 - Constantly,1 - Never,1:22,1 - on the first command,1:30,Hardly distracted,2 - rare,"1 - lead relaxed, dog not straining against the lead",1 - Dog walks out ahead the handler,2:45,1,4 - Excellent,3:54,1,4 - Excellent,4:58,1,4 - Excellent,3 - slightly settled,5:52, 6:18,4 - Willing,No,No,6:53,7:06,No,No,Yes,No,No,Yes,No,No,No,No,7:49, 8:20,4,5,2,1,3,5,2,4,4 - frequent,"3 -  head extended forward and pushing, and all paws on the floor",8:53,9:09,3 - Very interested,10:24,Left,3 - Interacts with kong continuously,1 - Stays close to assessor,"2 - Upset, but let it go",10:58,11:24,"2 - Not interested in other dog, explores environment",0 - does not leave trainer's side/comes back without being called,11:51,12:10,1 - without any reinforcement,1 - Never,1 - Never,4 - Constantly,1 - Never,2 - Rarely,3 - Occasionally,1 - Never,Anxious,No,13:24,13:28,2,Never,13:49,14:01,4 - Constantly,1 - Never,2 - Rarely,3 - Occasionally,1 - Never,No,15:31,16:24,14:02,7:09; 13:34,8:26,12:25-12:26; 12:32-12:41; 12:46; 12:52-12:57; 13:09-13:13; 14:28-14:35; 14:44-14:50; 14:54-14:59; 15:03-15:09; 15:16-15:18; 15:21-15:24,n/a,n/a,n/a,m/a,n/a,n/a,20/11/2019,2
1/23/2020 12:58:03,10-03-LJ,Hazel,0:00,1 - Never,3 - Occasionally,2 - Rarely,1:16,1 - on the first command,1:22,Hardly distracted,2 - rare,"1 - lead relaxed, dog not straining against the lead",2 - Dog walks out with the handler,2:30,1,4 - Excellent,3:35,1,4 - Excellent,4:16,1,4 - Excellent,3 - slightly settled,5:20,5:28,4 - Willing,No,No,6:02,6:14,Yes,Yes,No,No,No,Yes,Yes,No,No,No,6:44,7:38,1,3,1,4,2,3,1,4,3 - sometimes,"3 -  head extended forward and pushing, and all paws on the floor",8:00,8:12 ,4 - Overly interested,8:50,None,3 - Interacts with kong continuously,1 - Stays close to assessor,"2 - Upset, but let it go",9:12 ,9:30,4 - Moves towards dog after sometime,1 - on the first command,9:55,10:15,2 - needs some reinforcement,3 - Occasionally,2 - Rarely,1 - Never,1 - Never,2 - Rarely,1 - Never,1 - Never,Relaxed/Indifferent,No,11:24,11:27,2,Never,11:35,11:45,3 - Occasionally,3 - Occasionally,1 - Never,1 - Never,1 - Never,No,13:15, 14:15,8:20,0:08; 11:38,n/a,na,n/a,n/a,n/a,n/a,n/a,n/a,08/01/2020,2
1/23/2020 13:16:50,10-04-LJ,Hazel,0:11,2 - Rarely,3 - Occasionally,2 - Rarely,1:21,1 - on the first command,1:33,Hardly distracted,1 - not observed,"1 - lead relaxed, dog not straining against the lead",2 - Dog walks out with the handler,2:38,3,3 - Good,3:38,1,4 - Excellent,4:38,1,4 - Excellent,3 - slightly settled,6:04,6:16,3 - Cooperative,No,No,6:55,7:24,Yes,No,No,No,No,Yes,No,No,No,No,8:17,8:59,3,3,4,5,2,2,1,2,2 - rare,"3 -  head extended forward and pushing, and all paws on the floor",9:39,9:58,4 - Overly interested,10:34,Righ,3 - Interacts with kong continuously,1 - Stays close to assessor,"2 - Upset, but let it go",11:02,11:35,"1 - Not interest in dog, does not move,",0 - does not leave trainer's side/comes back without being called,12:10,12:32,1 - without any reinforcement,2 - Rarely,2 - Rarely,1 - Never,1 - Never,2 - Rarely,1 - Never,1 - Never,Relaxed/Indifferent,No,13:45,13:54,1,Never,14:01,14:25,4 - Constantly,1 - Never,2 - Rarely,1 - Never,1 - Never,No,15:20,16:13,9:56; 10:02,14:08,n/a,na,n/a,n/a,n/a,n/a,n/a,n/a,08/01/2020,2
1/23/2020 13:32:56,07-04-LZ,Con,00:29,2 - Rarely,4 - Constantly,1 - Never,01:40,3 - did not respond accordingly;,02:00,Somewhat distracted,2 - rare,"1 - lead relaxed, dog not straining against the lead",2 - Dog walks out with the handler,05:24,1,4 - Excellent,03:16,1,4 - Excellent,03:55,5,1 - Poor,2 - slightly unsettled,06:01,06:18,4 - Willing,No,No,07:08,07:38,Yes,Yes,No,No,No,Yes,No,No,No,No,08:29,09:08,5,3,3,3,2,2,2,4,2 - rare,"2 - lead tense, weight evenly distributed over all 4 paws",09:43,10:08,4 - Overly interested,10:54,Righ,3 - Interacts with kong continuously,1 - Stays close to assessor,"3 - Very upset, but let it go",11:26,12:05,"2 - Not interested in other dog, explores environment",0 - does not leave trainer's side/comes back without being called,12:29,12:49,1 - without any reinforcement,2 - Rarely,3 - Occasionally,1 - Never,3 - Occasionally,1 - Never,1 - Never,1 - Never,Uneasy but cooperative,No,14:08,14:21,1,Never,15:15,15:27,3 - Occasionally,3 - Occasionally,2 - Rarely,2 - Rarely,1 - Never,No,17:03,17:42,15:42,14:48,NA,15:48,NA,NA,NA,NA,NA,NA,29/07/2019,1
1/23/2020 13:36:54,10-11-LJ,Hazel,00:06,2 - Rarely,3 - Occasionally,2 - Rarely,1:12,1 - on the first command, 1:21,Hardly distracted,1 - not observed,"1 - lead relaxed, dog not straining against the lead",2 - Dog walks out with the handler,2:25,1,4 - Excellent,3:17,2,3 - Good,4:17,1,4 - Excellent,3 - slightly settled,5:12,5:21,3 - Cooperative,No,No,6:10,6:29,Yes,No,No,No,No,Yes,No,No,No,No,6:37,7:23,3,3,3,4,2,1,1,1,2 - rare,"3 -  head extended forward and pushing, and all paws on the floor",8:03,8:25,4 - Overly interested,9:23,Righ,3 - Interacts with kong continuously,1 - Stays close to assessor,"2 - Upset, but let it go",9:51,10:16,4 - Moves towards dog after sometime,0 - does not leave trainer's side/comes back without being called,10:40,10:52,1 - without any reinforcement,3 - Occasionally,2 - Rarely,1 - Never,1 - Never,1 - Never,1 - Never,1 - Never,Relaxed/Indifferent,No,11:54,12:00,2,Never,12:09,12:21,3 - Occasionally,2 - Rarely,1 - Never,1 - Never,1 - Never,No,13:17,13:54,1:24; 9:08,n/a,n/a,na,n/a,n/a,n/a,n/a,n/a,n/a,09/01/2020,2
1/23/2020 14:02:11,07-15-LG,Con,00:11,1 - Never,3 - Occasionally,3 - Occasionally,01:16,1 - on the first command,01:22,Hardly distracted,2 - rare,"2 - lead tense, weight evenly distributed over all 4 paws",2 - Dog walks out with the handler,02:21,1,4 - Excellent,03:16,5,1 - Poor,04:20,1,4 - Excellent,2 - slightly unsettled,05:35,05:45,3 - Cooperative,No,No,06:05,06:17,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,06:40,07:09,4,2,2,5,1,2,2,5,2 - rare,"3 -  head extended forward and pushing, and all paws on the floor",07:40,07:56,3 - Very interested,08:41,Left,3 - Interacts with kong continuously,2 - Moves away from assessor,"2 - Upset, but let it go",09:07,09:24,4 - Moves towards dog after sometime,1 - on the first command,09:49,09:55,1 - without any reinforcement,2 - Rarely,2 - Rarely,4 - Constantly,2 - Rarely,1 - Never,4 - Constantly,4 - Constantly,Anxious,No,10:34,10:36,1,Never,10:50,10:54,4 - Constantly,2 - Rarely,3 - Occasionally,3 - Occasionally,3 - Occasionally,No,11:43,12:21,NA,Na,NA,10:34; 11:11; 11:18; 11:33,NA,10:18-10:34; 11:36,NA,NA,NA,NA,21/08/2019,1
1/23/2020 14:33:19,08-11-LJ,Con,00:17,2 - Rarely,4 - Constantly,1 - Never,00:54,1 - on the first command,01:13,Hardly distracted,2 - rare,"2 - lead tense, weight evenly distributed over all 4 paws",3 - Dog walks out after the handler,02:49,1,4 - Excellent,03:14,1,4 - Excellent,03:49,1,4 - Excellent,3 - slightly settled,04:40,05:10,3 - Cooperative,No,No,05:45,06:00,No,Yes,No,Yes,Yes,Yes,No,No,No,No,06:39,07:07,1,3,4,5,1,3,2,4,2 - rare,"3 -  head extended forward and pushing, and all paws on the floor",07:44,08:02,2 - Mostly interested,08:35,NA,2 - Interacts with kong but loses interest,2 - Moves away from assessor,1 - Not bothered to let it go,09:18,09:43,"3 - Interested in dog, does not move",0 - does not leave trainer's side/comes back without being called,10:08,10:20,1 - without any reinforcement,1 - Never,2 - Rarely,4 - Constantly,2 - Rarely,1 - Never,2 - Rarely,4 - Constantly,Anxious,No,11:20,11:25,3,Never,11:39,11:51,4 - Constantly,1 - Never,1 - Never,2 - Rarely,4 - Constantly,No,13:02,13:39,NA,01:35,NA,10:45,10:46,10:55-11:05; 11:08-11:19; 11:51-12:10; 12:15-12:30; 12:35; 12:45-12:53,NA,NA,NA,NA,23/09/2019,1
1/23/2020 14:34:05,05-02-LF,Hazel,00:16,2 - Rarely,3 - Occasionally,2 - Rarely,1:09,1 - on the first command,1:16,Somewhat distracted,2 - rare,"2 - lead tense, weight evenly distributed over all 4 paws",2 - Dog walks out with the handler,4:20,2,2 - Not great,4:45,2,2 - Not great,6:11,1,4 - Excellent,3 - slightly settled,7:02,7:10,4 - Willing,No,No,7:39,8:13,Yes,Yes,No,No,No,Yes,No,No,No,No,13:30,14:16,1,3,4,5,1,3,3,2,2 - rare,4 - back legs are stretched and one or more front paws off the floor,15:05,15:39,3 - Very interested,16:22,Left,3 - Interacts with kong continuously,1 - Stays close to assessor,"2 - Upset, but let it go",17:00,17:25,"6 - Very excited, runs after dog instantly",1 - on the first command,18:00,18:34,1 - without any reinforcement,3 - Occasionally,2 - Rarely,1 - Never,1 - Never,1 - Never,1 - Never,1 - Never,Relaxed/Indifferent,No,19:32,19:41,2,Never,20:04,20:13,4 - Constantly,1 - Never,1 - Never,1 - Never,1 - Never,No,21:12,21:59,1:01; 8:31; 13:11; 17:48,n/a,16:40,na,n/a,n/a,n/a,00:43; 00:46,n/a,19:47,16/07/2019,2
1/23/2020 14:55:27,08-12-LH,Con,00:08,3 - Occasionally,3 - Occasionally,3 - Occasionally,01:11,1 - on the first command,01:20,Mostly distracted,2 - rare,"2 - lead tense, weight evenly distributed over all 4 paws",2 - Dog walks out with the handler,03:13,4,1 - Poor,04:12,4,1 - Poor,05:34,1,4 - Excellent,3 - slightly settled,06:30,06:36,3 - Cooperative,No,No,07:06,07:23,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,07:39,08:16,3,2,2,4,2,2,3,3,2 - rare,"2 - lead tense, weight evenly distributed over all 4 paws",08:54,09:26,4 - Overly interested,09:56,Left,3 - Interacts with kong continuously,1 - Stays close to assessor,"2 - Upset, but let it go",10:39,11:07,"6 - Very excited, runs after dog instantly",2 - on the second command or more,12:07,NA,"4 - won't go in, almost forced/did not go",NA,NA,NA,NA,NA,NA,NA,Anxious,No,NA,NA,2,NA,NA,14:30,4 - Constantly,1 - Never,2 - Rarely,3 - Occasionally,4 - Constantly,No,15:20,15:50,07:31; 11:29,NA,NA,na,11:31,14:36; 14:40-14:53,NA,NA,NA,NA,23/09/2019,1
1/23/2020 15:14:12,08-13-LJ,Con,00:06,1 - Never,4 - Constantly,1 - Never,00:59,2 - on the second or more,01:05,Hardly distracted,2 - rare,"2 - lead tense, weight evenly distributed over all 4 paws",1 - Dog walks out ahead the handler,01:45,1,4 - Excellent,02:39,1,4 - Excellent,03:28 ,2,3 - Good,"4 - very settled,almost asleep",04:41,04:55,3 - Cooperative,No,No,05:32,05:49,No,No,Yes,No,No,Yes,No,No,No,No,06:10,06:57,2,3,2,2,2,2,2,2,2 - rare,"2 - lead tense, weight evenly distributed over all 4 paws",07:18,07:42,3 - Very interested,08:08,Righ,3 - Interacts with kong continuously,1 - Stays close to assessor,1 - Not bothered to let it go,08:37,09:10,"3 - Interested in dog, does not move",0 - does not leave trainer's side/comes back without being called,09:31,09:40,1 - without any reinforcement,2 - Rarely,1 - Never,3 - Occasionally,1 - Never,1 - Never,3 - Occasionally,3 - Occasionally,Anxious,No,10:51,NA,2,NA,na,11:06,3 - Occasionally,4 - Constantly,1 - Never,1 - Never,1 - Never,No,13:33,13:59,NA,05:55; 11:41,NA,07:58; 10:20; 10:35; 10:43,10:26,NA,NA,NA,NA,NA,23/09/2019,1
1/23/2020 15:17:17,05-11-LE,Hazel,0:08,2 - Rarely,3 - Occasionally,2 - Rarely,1:22,1 - on the first command,1:30,Hardly distracted,2 - rare,"2 - lead tense, weight evenly distributed over all 4 paws",2 - Dog walks out with the handler,2:56,2,3 - Good,3:42,1,4 - Excellent,4:32,1,4 - Excellent,3 - slightly settled,5:33,5:40,4 - Willing,No,No,5:58,6:08 ,No,Yes,No,Yes,No,No,Yes,No,Yes,No,6:29,7:01,2,3,2,5,2,3,2,4,2 - rare,"3 -  head extended forward and pushing, and all paws on the floor",7:33,7:54,3 - Very interested,8:33,Righ,3 - Interacts with kong continuously,1 - Stays close to assessor,"2 - Upset, but let it go",8:56,9:32,"3 - Interested in dog, does not move",0 - does not leave trainer's side/comes back without being called,10:10,10:24,1 - without any reinforcement,2 - Rarely,1 - Never,2 - Rarely,3 - Occasionally,1 - Never,1 - Never,2 - Rarely,Uneasy but cooperative,No,11:33,11:35,3,Never,11:41,11:56,4 - Constantly,1 - Never,2 - Rarely,2 - Rarely,3 - Occasionally,No,12:51,13:28,12:00,0:26; 9:07,10:31,12:46-12:48,11:25; 12:04; 12:19; 12:27; 12:43,12:33-12:37,n/a,n/a,n/a,n/a,31/07/2019,2
1/23/2020 15:32:58,05-14-LE,Hazel,00:12,1 - Never,4 - Constantly,1 - Never,1:26,1 - on the first command,1:30,Hardly distracted,1 - not observed,"1 - lead relaxed, dog not straining against the lead",2 - Dog walks out with the handler,2:35,1,4 - Excellent,4:20,1,4 - Excellent,5:29,2,1 - Poor,1 - very unsettled,8:25, 8:53,3 - Cooperative,No,No,9:28,9:38,No,Yes,No,Yes,No,No,Yes,No,Yes,No,10:17,10:58,1,3,2,2,1,3,1,2,2 - rare,"2 - lead tense, weight evenly distributed over all 4 paws",11:18,11:40,3 - Very interested,12:28,Righ,3 - Interacts with kong continuously,1 - Stays close to assessor,"2 - Upset, but let it go",12:56,13:20,"6 - Very excited, runs after dog instantly",0 - does not leave trainer's side/comes back without being called,13:42,13:56,1 - without any reinforcement,3 - Occasionally,2 - Rarely,1 - Never,1 - Never,1 - Never,1 - Never,1 - Never,Relaxed/Indifferent,No,14:55,14:57,2,Never,15:30,15:46,4 - Constantly,1 - Never,1 - Never,1 - Never,1 - Never,No,16:44,17:17,n/a,0:18; 1:59; 10:05,n/a,na,n/a,n/a,n/a,n/a,n/a,03:26,31/07/2019,1
1/23/2020 15:38:09,10-02-LH,Con,00:21,2 - Rarely,4 - Constantly,1 - Never,01:17,1 - on the first command,01:26,Hardly distracted,1 - not observed,"1 - lead relaxed, dog not straining against the lead",2 - Dog walks out with the handler,02:33,1,4 - Excellent,03:21,1,4 - Excellent,04:11,2,3 - Good,"4 - very settled,almost asleep",01:05 (vid 2),01:47 ,3 - Cooperative,No,No,02:14,02:33,Yes,No,No,No,No,Yes,Yes,No,No,No,03:09,03:56,2,2,2,4,2,2,2,4,2 - rare,"3 -  head extended forward and pushing, and all paws on the floor",04:33,04:54,4 - Overly interested,05:31,Righ,3 - Interacts with kong continuously,1 - Stays close to assessor,"2 - Upset, but let it go",05:47,07:07,"7 - Extremely excited, run after dog instantly and playing around a lot",2 - on the second command or more,07:38,NA,"4 - won't go in, almost forced/did not go",NA,NA,NA,NA,NA,NA,NA,Relaxed/Indifferent,No,NA,08:51,2,Never,09:11,09:19,4 - Constantly,1 - Never,2 - Rarely,3 - Occasionally,3 - Occasionally,No,10:20,10:50,07:29; 09:36,00:15,NA,09:35; 09:41; 10:08,09:42; 09:47; 09:50; 09:54; 09:59; 10:03; 10:10,NA,NA,NA,NA,NA,24/10/2019,1
1/23/2020 15:45:58,10-14-LI,Hazel,0:05,2 - Rarely,3 - Occasionally,2 - Rarely,1:04,2 - on the second or more,1:15,Hardly distracted,1 - not observed,"1 - lead relaxed, dog not straining against the lead",2 - Dog walks out with the handler,2:03,2,3 - Good,2:56,2,3 - Good,3:56,1,4 - Excellent,3 - slightly settled,4:55,5:16,4 - Willing,No,No,6:01, 6:15,Yes,Yes,No,No,No,Yes,Yes,No,No,No,6:25,7:01,4,3,3,4,1,3,3,1,2 - rare,"2 - lead tense, weight evenly distributed over all 4 paws",7:46,8:07,3 - Very interested,8:33,Left,3 - Interacts with kong continuously,1 - Stays close to assessor,"2 - Upset, but let it go",8:54,9:22,4 - Moves towards dog after sometime,0 - does not leave trainer's side/comes back without being called, 9:47,10:05,2 - needs some reinforcement,3 - Occasionally,2 - Rarely,1 - Never,1 - Never,2 - Rarely,1 - Never,1 - Never,Relaxed/Indifferent,No,11:10,11:15,2,Never,11:27,11:36,2 - Rarely,3 - Occasionally,1 - Never,1 - Never,1 - Never,No,12:41,13:11,11:37,n/a,n/a,na,n/a,n/a,n/a,n/a,n/a,n/a,09/01/2020,2
1/23/2020 15:56:05,10-04-LJ,Con,00:14,1 - Never,4 - Constantly,1 - Never,01:15,1 - on the first command,01:19,Hardly distracted,1 - not observed,"1 - lead relaxed, dog not straining against the lead",2 - Dog walks out with the handler,02:14,3,2 - Not great,03:08,2,3 - Good,04:13,1,4 - Excellent,3 - slightly settled,05:08,05:18,3 - Cooperative,No,No,05:40,05:55,Yes,No,No,No,No,Yes,No,No,No,No,06:32,07:14,3,2,2,5,2,2,2,4,2 - rare,"2 - lead tense, weight evenly distributed over all 4 paws",07:49,08:06,3 - Very interested,08:42,None,3 - Interacts with kong continuously,1 - Stays close to assessor,"2 - Upset, but let it go",09:04,09:30,"3 - Interested in dog, does not move",0 - does not leave trainer's side/comes back without being called,09:48,09:56,1 - without any reinforcement,2 - Rarely,3 - Occasionally,3 - Occasionally,1 - Never,1 - Never,3 - Occasionally,1 - Never,Uneasy but cooperative,No,10:57,11:10,2,Sometimes,11:19,11:29,3 - Occasionally,4 - Constantly,2 - Rarely,1 - Never,1 - Never,No,12:31,13:12,NA,00:35; 01:52; 12:14,NA,10:28-10:31,NA,NA,NA,NA,NA,NA,24/10/2019,1
1/23/2020 16:08:42,04-01-LD,Hazel,1:11,1 - Never,4 - Constantly,1 - Never,1:58 ,1 - on the first command,2:02,Hardly distracted,1 - not observed,"1 - lead relaxed, dog not straining against the lead",2 - Dog walks out with the handler,3:11,2,3 - Good,3:59,2,3 - Good,4:44,1,4 - Excellent,3 - slightly settled,5:24,5:35,4 - Willing,No,No,6:11,6:32,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,6:53,7:37,5,3,4,5,4,3,3,2,2 - rare,"3 -  head extended forward and pushing, and all paws on the floor",8:27,8:45,3 - Very interested,9:15 ,None,3 - Interacts with kong continuously,1 - Stays close to assessor,"2 - Upset, but let it go",9:28,9:52,"6 - Very excited, runs after dog instantly",1 - on the first command,10:15,11:02,3 - needs a lot of reinforcement,1 - Never,1 - Never,4 - Constantly,1 - Never,2 - Rarely,3 - Occasionally,2 - Rarely,Anxious,No,11:49,12:06,2,Never,12:24, 12:33,3 - Occasionally,2 - Rarely,1 - Never,2 - Rarely,1 - Never,No,13:41,14:20,10:26,01:44; 06:56; 10:27; 10:34,6:43; 6:50,11:14-11:16; 11:18-11:22; 11:30-11:34; 11:39; 12:55-12:58; 13:16,10:25; 11:23,11:25-11:26,n/a,n/a,n/a,03:24,20/05/2019,1
1/23/2020 16:26:01,11-01-IM,Con,00:05,1 - Never,3 - Occasionally,1 - Never,01:04,2 - on the second or more,01:19,Somewhat distracted,1 - not observed,"1 - lead relaxed, dog not straining against the lead",3 - Dog walks out after the handler,2:14,1,4 - Excellent,03:24,1,4 - Excellent,04:18,1,4 - Excellent,"4 - very settled,almost asleep",05:04,05:39,3 - Cooperative,No,No,06:21,06:39,Yes,No,No,No,No,Yes,No,No,No,No,07:02,07:29,4,4,3,5,2,3,3,5,2 - rare,"3 -  head extended forward and pushing, and all paws on the floor",08:27,08:47,3 - Very interested,09:17,Left,3 - Interacts with kong continuously,1 - Stays close to assessor,"2 - Upset, but let it go",09:28,09:43,"6 - Very excited, runs after dog instantly",1 - on the first command,10:08,10:12,1 - without any reinforcement,3 - Occasionally,3 - Occasionally,1 - Never,1 - Never,1 - Never,1 - Never,1 - Never,Relaxed/Indifferent,No,11:40,11:50,1,Never,12:08,12;15,3 - Occasionally,3 - Occasionally,1 - Never,1 - Never,1 - Never,No,13:26,14:16,NA,02:28; 06:49; 11:52,NA,na,NA,NA,NA,04:08; 11:23,NA,NA,18/12/2019,1
1/23/2020 16:40:22,10-01-LF,Con,00:07,2 - Rarely,4 - Constantly,1 - Never,00:55,1 - on the first command,01:00,Hardly distracted,1 - not observed,"1 - lead relaxed, dog not straining against the lead",3 - Dog walks out after the handler,01:51,1,4 - Excellent,02:48,4,1 - Poor,03:42,1,4 - Excellent,3 - slightly settled,04:31,05:01,3 - Cooperative,No,No,05:23,05:36,Yes,No,Yes,No,No,Yes,No,No,No,No,06:02,06:32,2,2,2,4,1,2,2,2,2 - rare,"2 - lead tense, weight evenly distributed over all 4 paws",07:01,07:17,3 - Very interested,07:50,Righ,3 - Interacts with kong continuously,1 - Stays close to assessor,"2 - Upset, but let it go",08:09,08:28,4 - Moves towards dog after sometime,1 - on the first command,08:50,08:57,1 - without any reinforcement,4 - Constantly,1 - Never,1 - Never,1 - Never,1 - Never,1 - Never,1 - Never,Relaxed/Indifferent,No,10:02,10:05,3,Never,10:22,10:25,4 - Constantly,3 - Occasionally,3 - Occasionally,1 - Never,1 - Never,No,11:46,12:22,NA,05:40,NA,11:15; 11:34,NA,NA,NA,NA,NA,NA,24/10/2019,1
1/23/2020 17:02:10,05-05-LE,Con,00:31,1 - Never,4 - Constantly,1 - Never,01:12,1 - on the first command,02:15,Somewhat distracted,1 - not observed,"1 - lead relaxed, dog not straining against the lead",2 - Dog walks out with the handler,03:40,1,4 - Excellent,04:23,1,4 - Excellent,04:59,1,4 - Excellent,"4 - very settled,almost asleep",05:46,06:03,2 - Reluctant,No,No,06:48,07:12,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,07:32,08;18,5,4,3,1,2,1,1,4,2 - rare,"2 - lead tense, weight evenly distributed over all 4 paws",09:25,09:51,2 - Mostly interested,10:45,Both,3 - Interacts with kong continuously,1 - Stays close to assessor,"2 - Upset, but let it go",11:22,11:44,4 - Moves towards dog after sometime,1 - on the first command,12:13,12:24,1 - without any reinforcement,4 - Constantly,1 - Never,1 - Never,2 - Rarely,1 - Never,1 - Never,1 - Never,Relaxed/Indifferent,No,13:36,13:37,3,Never,14:03,14:10,4 - Constantly,1 - Never,3 - Occasionally,1 - Never,1 - Never,No,15:18,15:50,NA,NA,NA,na,NA,NA,NA,NA,NA,NA,29/05/2019,1
1/23/2020 17:47:02,07-12-LG,Con,00:26,1 - Never,4 - Constantly,1 - Never,01:22,1 - on the first command,01:33,Hardly distracted,2 - rare,"2 - lead tense, weight evenly distributed over all 4 paws",2 - Dog walks out with the handler,02:32,1,4 - Excellent,03:11,4,1 - Poor,04:47,2,2 - Not great,2 - slightly unsettled,05:29,05:46,3 - Cooperative,No,No,06:30,07:15,Yes,Yes,No,Yes,No,Yes,No,No,No,No,08:04,08:41,3,3,3,1,2,2,2,6,2 - rare,"3 -  head extended forward and pushing, and all paws on the floor",09:23,10:05,4 - Overly interested,10:33,None,3 - Interacts with kong continuously,2 - Moves away from assessor,"3 - Very upset, but let it go",11:30,11:59,"5 -  Curious, moves towards dog immediately",1 - on the first command,12:26,12:49,1 - without any reinforcement,4 - Constantly,2 - Rarely,1 - Never,1 - Never,1 - Never,1 - Never,1 - Never,Relaxed/Indifferent,No,13:58,14:06,1,Sometimes,15:12,15:23,4 - Constantly,1 - Never,1 - Never,2 - Rarely,3 - Occasionally,No,16:12,16:47,11:33; 15:28,00:12; 06:52,NA,15:48,15:51; ,15:57-16:01; 16:02-16:07,NA,NA,NA,NA,21/08/2019,1
1/28/2020 10:51:39,04-03-LD,Hazel,1:17,2 - Rarely,3 - Occasionally,2 - Rarely,2:01,1 - on the first command,2:13,Hardly distracted,1 - not observed,"1 - lead relaxed, dog not straining against the lead",2 - Dog walks out with the handler,3:24,2,3 - Good,4:28,1,4 - Excellent,5:16,1,4 - Excellent,3 - slightly settled,5:58,6:21,4 - Willing,No,No,6:48,7:00,No,Yes,No,Yes,No,No,Yes,No,Yes,No,7:16,8:13,3,3,3,5,1,2,2,4,2 - rare,4 - back legs are stretched and one or more front paws off the floor,9:02,9:50,4 - Overly interested,10:18,Left,3 - Interacts with kong continuously,1 - Stays close to assessor,"3 - Very upset, but let it go",10:30,11:00,"5 -  Curious, moves towards dog immediately",0 - does not leave trainer's side/comes back without being called,11:20,11:38,1 - without any reinforcement,2 - Rarely,2 - Rarely,2 - Rarely,1 - Never,2 - Rarely,1 - Never,1 - Never,Uneasy but cooperative,No,12:40,12:42,3,Never,13:12,13:30,3 - Occasionally,2 - Rarely,1 - Never,1 - Never,1 - Never,No,14:30,15:04,9:36; 10:16; 10:35,01:51; 07:19; 13:22,13:00,na,n/a,n/a,n/a,n/a,5:04,04:14,20/05/2019,1
